offenseTeam,Drive,Kicker_Pts,TwoPointConv,Week,gameid,CompletePass_rolling5,Drive_rolling5,ExPointBad_rolling5,ExPointGood_rolling5,FG_30_rolling5,FG_40_rolling5,FG_50_rolling5,FG_range_rolling5,FieldGoalBad_rolling5,FieldGoalGood_rolling5,IncompletePass_rolling5,Kicker_Pts_rolling5,PointsScored_rolling5,Punt_rolling5,QB Kneel_rolling5,RedZone_rolling5,Touchdown_rolling5,TwoPointConv_rolling5,TwoPointGood_rolling5,Week_rolling5,Yards.Gained_rolling5,gameid_rolling5,FG_range_per_drive,RZ_per_drive,DEF_Drive,DEF_Kicker_Pts,DEF_Week,DEF_gameid,DEF_CompletePass_rolling5,DEF_Drive_rolling5,DEF_ExPointBad_rolling5,DEF_ExPointGood_rolling5,DEF_FG_30_rolling5,DEF_FG_40_rolling5,DEF_FG_50_rolling5,DEF_FG_range_rolling5,DEF_FieldGoalBad_rolling5,DEF_FieldGoalGood_rolling5,DEF_IncompletePass_rolling5,DEF_Kicker_Pts_rolling5,DEF_PointsScored_rolling5,DEF_Punt_rolling5,DEF_QB Kneel_rolling5,DEF_RedZone_rolling5,DEF_Touchdown_rolling5,DEF_TwoPointConv_rolling5,DEF_TwoPointGood_rolling5,DEF_Week_rolling5,DEF_Yards.Gained_rolling5,DEF_gameid_rolling5,DEF_FG_range_per_drive,DEF_RZ_per_drive,defenseTeam,Season
GB-2009112203,23,12,0,10,2009112203,0,24,0,3,1,0,0,10,0,1,13,10,28,5,0,5,3,0,0,8,524,2009109425,0.4166666666666667,0.20833333333333334,23.0,12.0,10.0,2009112203.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,2.0,14.0,11.0,22.0,5.0,1.0,5.0,2.0,0.0,0.0,8.0,478.0,2009109364.0,0.391304347826087,0.21739130434782608,SF,2009
HOU-2009112300,21,13,0,10,2009112300,0,22,0,2,0,1,0,9,0,1,10,11,23,4,1,3,2,0,0,7,483,2009107501,0.4090909090909091,0.13636363636363635,21.0,13.0,10.0,2009112300.0,0.0,22.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,14.0,8.0,30.0,4.0,0.0,3.0,4.0,0.0,0.0,7.0,539.0,2009109307.0,0.4090909090909091,0.13636363636363635,TEN,2009
IND-2009112200,20,5,0,10,2009112200,0,22,0,2,1,0,0,9,0,1,16,7,25,4,0,5,3,0,0,8,507,2009109425,0.4090909090909091,0.22727272727272727,20.0,5.0,10.0,2009112200.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,13.0,5.0,16.0,6.0,0.0,5.0,1.0,0.0,0.0,7.0,411.0,2009109301.0,0.45454545454545453,0.22727272727272727,BAL,2009
JAC-2009112204,22,4,1,10,2009112204,0,22,0,2,0,0,0,9,0,0,12,7,21,4,1,4,2,0,0,7,500,2009109284,0.4090909090909091,0.18181818181818182,22.0,4.0,10.0,2009112204.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,13.0,10.0,19.0,4.0,1.0,4.0,2.0,0.0,0.0,7.0,491.0,2009107625.0,0.43478260869565216,0.17391304347826086,BUF,2009
KC-2009112205,27,9,0,10,2009112205,0,26,0,1,1,1,0,10,0,2,17,12,17,6,0,4,1,0,0,7,438,2009107765,0.38461538461538464,0.15384615384615385,27.0,9.0,10.0,2009112205.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,15.0,7.0,19.0,5.0,1.0,3.0,2.0,0.0,0.0,7.0,469.0,2009107783.0,0.391304347826087,0.13043478260869565,PIT,2009
MIA-2009111900,22,6,0,10,2009111900,0,25,0,2,1,0,0,10,0,1,15,8,28,6,0,5,3,0,0,8,426,2009109364,0.4,0.2,22.0,6.0,10.0,2009111900.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,15.0,7.0,22.0,4.0,0.0,6.0,2.0,0.0,0.0,8.0,436.0,2009109364.0,0.391304347826087,0.2608695652173913,CAR,2009
MIN-2009112206,23,5,0,10,2009112206,0,24,0,3,1,0,0,10,0,1,11,8,32,4,1,4,4,0,0,7,550,2009107624,0.4166666666666667,0.16666666666666666,23.0,5.0,10.0,2009112206.0,0.0,24.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,12.0,10.0,30.0,4.0,0.0,5.0,3.0,0.0,0.0,7.0,490.0,2009109287.0,0.375,0.20833333333333334,SEA,2009
NE-2009112211,24,10,0,10,2009112211,0,25,0,4,1,0,0,9,0,1,12,10,35,4,1,3,4,0,0,7,554,2009107768,0.36,0.12,24.0,10.0,10.0,2009112211.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,13.0,8.0,18.0,6.0,1.0,5.0,2.0,0.0,0.0,7.0,415.0,2009107628.0,0.375,0.20833333333333334,NYJ,2009
NO-2009112208,24,8,0,10,2009112208,0,24,0,3,1,0,0,9,0,1,11,9,32,3,1,4,4,0,0,8,533,2009109446,0.375,0.16666666666666666,24.0,8.0,10.0,2009112208.0,0.0,25.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,12.0,8.0,33.0,5.0,1.0,4.0,4.0,0.0,0.0,7.0,483.0,2009107765.0,0.36,0.16,TB,2009
NYG-2009112207,21,13,0,10,2009112207,0,24,0,2,1,0,0,10,0,1,16,9,23,4,0,4,2,0,0,7,529,2009107488,0.4166666666666667,0.16666666666666666,21.0,13.0,10.0,2009112207.0,0.0,21.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,10.0,9.0,30.0,3.0,1.0,5.0,3.0,0.0,0.0,8.0,496.0,2009109443.0,0.38095238095238093,0.23809523809523808,ATL,2009
NYJ-2009112211,25,1,0,10,2009112211,0,24,0,1,1,0,0,10,0,1,15,8,23,4,0,4,2,0,0,7,452,2009107628,0.4166666666666667,0.16666666666666666,25.0,1.0,10.0,2009112211.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,16.0,2.0,16.0,6.0,0.0,6.0,2.0,0.0,0.0,7.0,434.0,2009107768.0,0.44,0.24,NE,2009
OAK-2009112212,23,15,0,10,2009112212,0,24,0,1,0,1,0,10,0,1,14,9,11,6,1,5,1,0,0,7,383,2009107628,0.4166666666666667,0.20833333333333334,23.0,15.0,10.0,2009112212.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,15.0,8.0,15.0,4.0,0.0,2.0,1.0,0.0,0.0,7.0,416.0,2009107763.0,0.4090909090909091,0.09090909090909091,CIN,2009
PHI-2009112213,27,6,0,10,2009112213,0,23,0,2,1,0,0,9,0,2,12,10,24,4,1,4,2,0,0,8,507,2009109449,0.391304347826087,0.17391304347826086,27.0,6.0,10.0,2009112213.0,0.0,23.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,9.0,6.0,26.0,4.0,0.0,3.0,3.0,0.0,0.0,8.0,459.0,2009109363.0,0.391304347826087,0.13043478260869565,CHI,2009
PIT-2009112205,26,6,0,10,2009112205,0,23,0,2,1,0,0,9,0,1,13,7,21,4,1,4,2,0,0,7,503,2009107783,0.391304347826087,0.17391304347826086,26.0,6.0,10.0,2009112205.0,0.0,26.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,13.0,10.0,18.0,6.0,1.0,6.0,2.0,0.0,0.0,7.0,488.0,2009107765.0,0.38461538461538464,0.23076923076923078,KC,2009
SD-2009112210,21,15,0,10,2009112210,0,21,0,3,1,0,0,8,0,1,9,9,27,3,1,3,3,0,0,8,405,2009109428,0.38095238095238093,0.14285714285714285,21.0,15.0,10.0,2009112210.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,8.0,12.0,27.0,3.0,0.0,4.0,3.0,0.0,0.0,7.0,452.0,2009109323.0,0.38095238095238093,0.19047619047619047,DEN,2009
SEA-2009112206,22,4,1,10,2009112206,0,24,0,1,1,0,0,10,0,1,18,6,16,6,0,6,1,0,0,7,436,2009109287,0.4166666666666667,0.25,22.0,4.0,10.0,2009112206.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,15.0,8.0,19.0,6.0,0.0,5.0,2.0,0.0,0.0,7.0,479.0,2009107624.0,0.4166666666666667,0.20833333333333334,MIN,2009
SF-2009112203,22,7,0,10,2009112203,0,22,0,2,0,0,0,9,0,0,13,5,20,5,0,5,2,0,0,8,461,2009109364,0.4090909090909091,0.22727272727272727,22.0,7.0,10.0,2009112203.0,0.0,23.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,17.0,6.0,19.0,5.0,0.0,4.0,2.0,0.0,0.0,8.0,414.0,2009109425.0,0.34782608695652173,0.17391304347826086,GB,2009
STL-2009112209,22,8,0,10,2009112209,0,21,0,1,0,0,0,9,0,1,16,7,15,4,0,4,1,0,0,7,455,2009107625,0.42857142857142855,0.19047619047619047,22.0,8.0,10.0,2009112209.0,0.0,25.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,19.0,7.0,19.0,5.0,0.0,5.0,2.0,0.0,0.0,8.0,496.0,2009109428.0,0.4,0.2,ARI,2009
TB-2009112208,23,1,0,10,2009112208,0,25,0,1,0,0,0,10,0,0,15,7,16,6,0,5,2,0,0,7,412,2009107765,0.4,0.2,23.0,1.0,10.0,2009112208.0,0.0,24.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,17.0,8.0,26.0,4.0,0.0,4.0,3.0,0.0,0.0,8.0,487.0,2009109446.0,0.4166666666666667,0.16666666666666666,NO,2009
TEN-2009112300,22,20,0,10,2009112300,0,23,0,2,0,0,0,9,0,1,9,11,22,4,1,4,2,0,0,7,458,2009109307,0.391304347826087,0.17391304347826086,22.0,20.0,10.0,2009112300.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,13.0,9.0,17.0,5.0,0.0,5.0,2.0,0.0,0.0,7.0,478.0,2009107501.0,0.4090909090909091,0.22727272727272727,HOU,2009
WAS-2009112201,22,19,0,10,2009112201,0,22,0,1,1,1,0,9,0,1,12,9,17,5,0,5,1,0,0,7,429,2009107783,0.4090909090909091,0.22727272727272727,22.0,19.0,10.0,2009112201.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,15.0,10.0,19.0,5.0,0.0,6.0,2.0,0.0,0.0,8.0,435.0,2009109426.0,0.45454545454545453,0.2727272727272727,DAL,2009
ARI-2009112908,18,6,0,11,2009112908,0,23,0,3,0,0,0,9,0,0,11,6,27,5,0,6,3,0,0,9,544,2009111507,0.391304347826087,0.2608695652173913,18.0,6.0,11.0,2009112908.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,14.0,7.0,21.0,5.0,0.0,4.0,2.0,0.0,0.0,9.0,506.0,2009111526.0,0.42857142857142855,0.19047619047619047,TEN,2009
ATL-2009112900,23,13,0,11,2009112900,0,20,0,2,1,0,0,8,1,1,18,11,25,3,1,2,3,0,0,9,473,2009111521,0.4,0.1,23.0,13.0,11.0,2009112900.0,0.0,26.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,1.0,14.0,8.0,30.0,5.0,1.0,4.0,3.0,0.0,0.0,8.0,484.0,2009109984.0,0.34615384615384615,0.15384615384615385,TB,2009
BAL-2009112911,26,13,0,11,2009112911,0,22,0,1,2,0,0,9,0,2,11,11,16,4,0,4,1,0,0,9,413,2009111522,0.4090909090909091,0.18181818181818182,26.0,13.0,11.0,2009112911.0,0.0,24.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,2.0,15.0,9.0,20.0,5.0,1.0,4.0,2.0,0.0,0.0,8.0,499.0,2009110004.0,0.4166666666666667,0.16666666666666666,PIT,2009
BUF-2009112901,23,13,0,11,2009112901,0,23,0,1,1,0,0,9,0,1,11,7,21,5,1,4,2,0,0,8,445,2009109843,0.391304347826087,0.17391304347826086,23.0,13.0,11.0,2009112901.0,0.0,24.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,2.0,15.0,13.0,26.0,4.0,0.0,4.0,2.0,1.0,0.0,9.0,502.0,2009111442.0,0.4166666666666667,0.16666666666666666,MIA,2009
CAR-2009112905,24,7,0,11,2009112905,0,23,0,1,1,0,0,9,0,1,14,8,23,4,0,5,2,0,0,9,436,2009111444,0.391304347826087,0.21739130434782608,24.0,7.0,11.0,2009112905.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,14.0,6.0,19.0,5.0,1.0,5.0,2.0,0.0,0.0,8.0,385.0,2009109846.0,0.391304347826087,0.21739130434782608,NYJ,2009
CHI-2009112904,21,4,0,11,2009112904,0,24,0,1,1,1,0,8,0,2,16,10,16,4,0,3,1,0,0,9,481,2009111444,0.3333333333333333,0.125,21.0,4.0,11.0,2009112904.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,13.0,7.0,13.0,6.0,0.0,4.0,1.0,0.0,0.0,8.0,429.0,2009109844.0,0.43478260869565216,0.17391304347826086,MIN,2009
CIN-2009112902,21,12,0,11,2009112902,0,21,0,2,1,0,0,8,0,2,10,10,22,4,1,3,2,0,0,8,444,2009109984,0.38095238095238093,0.14285714285714285,21.0,12.0,11.0,2009112902.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,11.0,10.0,23.0,4.0,0.0,3.0,2.0,0.0,0.0,8.0,453.0,2009109861.0,0.36363636363636365,0.13636363636363635,CLE,2009
CLE-2009112902,20,1,0,11,2009112902,0,22,0,0,0,0,0,9,0,0,16,2,12,6,0,5,1,0,0,8,344,2009109861,0.4090909090909091,0.22727272727272727,20.0,1.0,11.0,2009112902.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,17.0,7.0,11.0,5.0,0.0,3.0,1.0,0.0,0.0,8.0,355.0,2009109984.0,0.42857142857142855,0.14285714285714285,CIN,2009
DAL-2009112601,24,10,0,11,2009112601,0,22,0,2,0,0,0,9,0,0,14,7,19,5,1,5,2,0,0,9,444,2009111445,0.4090909090909091,0.22727272727272727,24.0,10.0,11.0,2009112601.0,0.0,24.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,11.0,11.0,25.0,4.0,1.0,5.0,3.0,0.0,0.0,8.0,446.0,2009109787.0,0.4166666666666667,0.20833333333333334,OAK,2009
DEN-2009112602,21,15,0,11,2009112602,0,21,0,1,1,0,0,10,0,1,15,5,12,5,0,5,1,0,0,9,404,2009111463,0.47619047619047616,0.23809523809523808,21.0,15.0,11.0,2009112602.0,0.0,22.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,1.0,14.0,8.0,28.0,4.0,1.0,2.0,3.0,0.0,0.0,8.0,441.0,2009109648.0,0.36363636363636365,0.09090909090909091,NYG,2009
DET-2009112600,26,9,0,11,2009112600,0,24,0,1,0,0,0,11,0,1,20,8,19,4,0,5,2,0,0,9,476,2009111443,0.4583333333333333,0.20833333333333334,26.0,9.0,11.0,2009112600.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,17.0,7.0,21.0,4.0,0.0,4.0,2.0,0.0,0.0,9.0,457.0,2009111444.0,0.375,0.16666666666666666,GB,2009
GB-2009112600,25,13,0,11,2009112600,0,25,0,2,1,0,0,10,0,1,14,10,29,5,0,5,3,0,0,9,520,2009111444,0.4,0.2,25.0,13.0,11.0,2009112600.0,0.0,24.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,14.0,10.0,27.0,4.0,1.0,3.0,3.0,0.0,0.0,9.0,505.0,2009111443.0,0.3333333333333333,0.125,DET,2009
HOU-2009112903,20,9,0,11,2009112903,0,21,0,2,1,1,0,9,0,1,10,11,24,3,1,4,2,0,0,8,470,2009109721,0.42857142857142855,0.19047619047619047,20.0,9.0,11.0,2009112903.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,2.0,11.0,10.0,22.0,4.0,0.0,5.0,2.0,0.0,0.0,9.0,486.0,2009111504.0,0.45454545454545453,0.22727272727272727,IND,2009
IND-2009112903,21,7,0,11,2009112903,0,23,0,2,1,0,0,9,0,1,16,7,23,4,0,5,2,0,0,9,494,2009111504,0.391304347826087,0.21739130434782608,21.0,7.0,11.0,2009112903.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,13.0,8.0,19.0,4.0,0.0,5.0,2.0,0.0,0.0,8.0,474.0,2009109721.0,0.42857142857142855,0.23809523809523808,HOU,2009
JAC-2009112910,19,10,0,11,2009112910,0,21,0,1,1,0,0,9,1,0,11,7,16,4,1,4,2,0,0,9,477,2009111506,0.42857142857142855,0.19047619047619047,19.0,10.0,11.0,2009112910.0,0.0,22.0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,2.0,14.0,11.0,18.0,5.0,1.0,5.0,1.0,0.0,0.0,9.0,494.0,2009111445.0,0.4090909090909091,0.22727272727272727,SF,2009
KC-2009112909,23,2,0,11,2009112909,0,26,0,1,1,0,0,10,0,1,16,10,19,5,0,5,2,0,0,8,449,2009109985,0.38461538461538464,0.19230769230769232,23.0,2.0,11.0,2009112909.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,13.0,7.0,16.0,4.0,0.0,4.0,1.0,0.0,0.0,9.0,438.0,2009111509.0,0.38095238095238093,0.19047619047619047,SD,2009
MIA-2009112901,22,2,0,11,2009112901,0,23,0,2,0,0,0,9,0,1,14,7,21,5,0,5,2,0,0,9,420,2009111442,0.391304347826087,0.21739130434782608,22.0,2.0,11.0,2009112901.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,8.0,19.0,4.0,1.0,4.0,2.0,0.0,0.0,8.0,475.0,2009109843.0,0.4090909090909091,0.18181818181818182,BUF,2009
MIN-2009112904,22,14,1,11,2009112904,0,24,0,3,1,0,0,9,0,1,13,8,33,4,1,4,4,0,0,8,559,2009109844,0.375,0.16666666666666666,22.0,14.0,11.0,2009112904.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,12.0,7.0,24.0,4.0,1.0,4.0,3.0,0.0,0.0,9.0,474.0,2009111444.0,0.391304347826087,0.17391304347826086,CHI,2009
NE-2009113000,23,14,0,11,2009113000,0,24,0,2,1,0,0,10,0,1,14,10,27,4,0,5,3,0,0,8,522,2009110006,0.4166666666666667,0.20833333333333334,23.0,14.0,11.0,2009113000.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,17.0,9.0,21.0,3.0,0.0,4.0,2.0,0.0,0.0,9.0,490.0,2009111544.0,0.45454545454545453,0.18181818181818182,NO,2009
NO-2009113000,22,11,0,11,2009113000,0,23,0,4,1,0,0,8,0,1,9,8,32,3,1,4,4,0,0,9,532,2009111544,0.34782608695652173,0.17391304347826086,22.0,11.0,11.0,2009113000.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,15.0,5.0,24.0,5.0,0.0,5.0,3.0,0.0,0.0,8.0,480.0,2009110006.0,0.4166666666666667,0.20833333333333334,NE,2009
NYG-2009112602,22,8,0,11,2009112602,0,23,0,2,1,0,0,10,0,1,16,8,18,4,0,5,2,0,0,8,471,2009109648,0.43478260869565216,0.21739130434782608,22.0,8.0,11.0,2009112602.0,0.0,21.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,2.0,8.0,9.0,24.0,4.0,0.0,4.0,2.0,0.0,0.0,9.0,409.0,2009111463.0,0.38095238095238093,0.19047619047619047,DEN,2009
NYJ-2009112905,23,9,0,11,2009112905,0,23,0,1,1,0,0,9,0,1,12,8,23,4,0,3,2,0,0,8,433,2009109846,0.391304347826087,0.13043478260869565,23.0,9.0,11.0,2009112905.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,13.0,8.0,20.0,4.0,0.0,5.0,2.0,0.0,0.0,9.0,472.0,2009111444.0,0.4090909090909091,0.22727272727272727,CAR,2009
OAK-2009112601,23,1,0,11,2009112601,0,23,0,1,0,0,0,10,0,1,15,8,10,6,0,6,1,0,0,8,380,2009109787,0.43478260869565216,0.2608695652173913,23.0,1.0,11.0,2009112601.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0,10.0,0.0,1.0,15.0,10.0,13.0,6.0,0.0,6.0,1.0,0.0,0.0,9.0,420.0,2009111445.0,0.45454545454545453,0.2727272727272727,DAL,2009
PHI-2009112906,26,14,1,11,2009112906,0,23,0,2,1,0,0,9,0,2,14,11,26,4,1,4,2,0,0,9,526,2009111510,0.391304347826087,0.17391304347826086,26.0,14.0,11.0,2009112906.0,0.0,22.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,12.0,8.0,19.0,5.0,2.0,4.0,2.0,0.0,0.0,8.0,401.0,2009110002.0,0.36363636363636365,0.18181818181818182,WAS,2009
PIT-2009112911,25,6,0,11,2009112911,0,23,0,1,1,0,0,9,0,1,13,6,18,6,0,3,2,0,0,8,483,2009110004,0.391304347826087,0.13043478260869565,25.0,6.0,11.0,2009112911.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,3.0,12.0,6.0,0.0,5.0,1.0,0.0,0.0,9.0,418.0,2009111522.0,0.45454545454545453,0.22727272727272727,BAL,2009
SD-2009112909,24,12,0,11,2009112909,0,21,0,3,1,0,0,8,0,1,9,8,28,3,1,3,3,0,0,9,417,2009111509,0.38095238095238093,0.14285714285714285,24.0,12.0,11.0,2009112909.0,0.0,26.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,12.0,11.0,24.0,5.0,1.0,6.0,2.0,0.0,0.0,8.0,512.0,2009109985.0,0.38461538461538464,0.23076923076923078,KC,2009
SEA-2009112907,23,8,0,11,2009112907,0,23,0,1,1,0,0,10,0,2,16,7,19,5,0,5,2,0,0,9,452,2009111506,0.43478260869565216,0.21739130434782608,23.0,8.0,11.0,2009112907.0,0.0,21.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,4.0,22.0,4.0,0.0,5.0,3.0,0.0,0.0,8.0,474.0,2009109846.0,0.42857142857142855,0.23809523809523808,STL,2009
SF-2009112910,20,9,0,11,2009112910,0,22,0,2,0,0,0,9,0,1,14,7,20,5,0,4,2,0,0,9,414,2009111445,0.4090909090909091,0.18181818181818182,20.0,9.0,11.0,2009112910.0,0.0,21.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,2.0,13.0,11.0,21.0,4.0,0.0,4.0,2.0,0.0,0.0,9.0,438.0,2009111506.0,0.38095238095238093,0.19047619047619047,JAC,2009
STL-2009112907,22,11,0,11,2009112907,0,21,0,1,0,0,0,9,0,1,18,7,18,4,0,4,2,0,0,8,471,2009109846,0.42857142857142855,0.19047619047619047,22.0,11.0,11.0,2009112907.0,0.0,24.0,0.0,3.0,0.0,1.0,0.0,10.0,0.0,1.0,15.0,10.0,30.0,4.0,0.0,6.0,4.0,0.0,0.0,9.0,504.0,2009111506.0,0.4166666666666667,0.25,SEA,2009
TB-2009112900,24,10,0,11,2009112900,0,25,0,1,0,0,0,10,0,1,16,8,16,6,0,6,2,0,0,8,398,2009109984,0.4,0.24,24.0,10.0,11.0,2009112900.0,0.0,21.0,0.0,3.0,1.0,0.0,0.0,9.0,0.0,0.0,10.0,9.0,27.0,3.0,0.0,6.0,3.0,0.0,0.0,9.0,481.0,2009111521.0,0.42857142857142855,0.2857142857142857,ATL,2009
TEN-2009112908,19,10,0,11,2009112908,0,21,0,2,1,0,1,9,0,2,9,13,26,4,1,4,2,0,0,9,504,2009111526,0.42857142857142855,0.19047619047619047,19.0,10.0,11.0,2009112908.0,0.0,23.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,1.0,18.0,8.0,20.0,5.0,0.0,5.0,2.0,0.0,0.0,9.0,543.0,2009111507.0,0.43478260869565216,0.21739130434782608,ARI,2009
WAS-2009112906,25,6,0,11,2009112906,0,22,0,2,1,0,0,9,0,1,12,9,20,4,0,5,2,0,0,8,445,2009110002,0.4090909090909091,0.22727272727272727,25.0,6.0,11.0,2009112906.0,0.0,23.0,0.0,2.0,1.0,1.0,0.0,8.0,0.0,1.0,15.0,9.0,22.0,4.0,0.0,3.0,2.0,0.0,0.0,9.0,509.0,2009111510.0,0.34782608695652173,0.13043478260869565,PHI,2009
ARI-2009120610,23,12,0,12,2009120610,0,22,0,3,1,0,0,8,0,1,10,8,28,5,1,5,3,0,0,10,529,2009113607,0.36363636363636365,0.22727272727272727,23.0,12.0,12.0,2009120610.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,13.0,8.0,17.0,5.0,0.0,5.0,1.0,0.0,0.0,9.0,446.0,2009113465.0,0.43478260869565216,0.21739130434782608,MIN,2009
ATL-2009120600,21,1,0,12,2009120600,0,20,0,2,1,0,0,8,0,1,18,8,21,3,1,2,2,0,0,10,448,2009113601,0.4,0.1,21.0,1.0,12.0,2009120600.0,0.0,22.0,0.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,16.0,8.0,21.0,5.0,0.0,3.0,2.0,0.0,0.0,10.0,493.0,2009113608.0,0.36363636363636365,0.13636363636363635,PHI,2009
BAL-2009120700,25,2,0,12,2009120700,0,23,0,1,1,0,0,9,0,1,15,9,13,5,0,4,1,0,0,10,409,2009113642,0.391304347826087,0.17391304347826086,25.0,2.0,12.0,2009120700.0,0.0,24.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,6.0,17.0,5.0,0.0,5.0,2.0,0.0,0.0,10.0,427.0,2009113563.0,0.4166666666666667,0.20833333333333334,GB,2009
BUF-2009120300,25,8,0,12,2009120300,0,22,0,1,1,0,0,9,0,1,12,7,19,5,0,4,2,0,0,9,471,2009113402,0.4090909090909091,0.18181818181818182,25.0,8.0,12.0,2009120300.0,0.0,24.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,14.0,8.0,21.0,5.0,1.0,4.0,2.0,0.0,0.0,9.0,391.0,2009113405.0,0.375,0.16666666666666666,NYJ,2009
CAR-2009120601,23,11,0,12,2009120601,0,22,0,1,1,0,0,10,0,2,14,9,21,4,0,5,2,0,0,10,429,2009113542,0.45454545454545453,0.22727272727272727,23.0,11.0,12.0,2009120601.0,0.0,25.0,0.0,2.0,1.0,1.0,0.0,10.0,0.0,2.0,13.0,10.0,27.0,5.0,1.0,4.0,3.0,0.0,0.0,10.0,464.0,2009113603.0,0.4,0.16,TB,2009
CHI-2009120602,27,5,0,12,2009120602,0,24,0,1,1,1,0,9,0,1,15,9,14,5,0,4,1,0,0,10,494,2009113544,0.375,0.16666666666666666,27.0,5.0,12.0,2009120602.0,0.0,22.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,11.0,4.0,18.0,5.0,0.0,5.0,2.0,0.0,0.0,9.0,467.0,2009113465.0,0.4090909090909091,0.22727272727272727,STL,2009
CIN-2009120603,25,11,0,12,2009120603,0,23,0,1,2,0,0,8,0,2,11,10,17,4,1,3,1,0,0,10,428,2009113604,0.34782608695652173,0.13043478260869565,25.0,11.0,12.0,2009120603.0,0.0,25.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,2.0,12.0,11.0,27.0,4.0,1.0,3.0,2.0,0.0,0.0,10.0,503.0,2009113543.0,0.32,0.12,DET,2009
